host,service,pid,target,message,hour,minute,second,day_of_week,day,month,time_delta
172823800,cron,8473,0,Started Daily backup,3,17,35,4,2,3,402509.0
-5853922760334480549,sudo,2011,0,ubuntu : TTY=pts/1 ; COMMAND=docker ps,3,18,26,4,2,3,402560.0
3439435287861071516,sshd,6913,0,Accepted publickey for developer from 172.16.0.25,3,21,16,4,2,3,402730.0
172823800,proftpd,3163,0,"Connection from 192.168.1.100, user ftp_user, command LIST",3,33,26,4,2,3,403460.0
171056740,systemd,5106,0,Started Daily backup,3,39,59,4,2,3,403853.0
172823800,sudo,8316,0,backup : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l,4,9,14,4,2,3,405608.0
172823800,cron,5646,0,Started Log rotation,4,11,15,4,2,3,405729.0
171056740,sshd,9333,0,Accepted publickey for admin from 10.0.0.50,4,29,38,4,2,3,406832.0
-5853922760334480549,vsftpd,5309,1,Anonymous login attempted from 61.177.172.1,4,29,57,4,2,3,406851.0
3439435287861071516,cron,5218,0,Started Log rotation,4,37,27,4,2,3,407301.0
172823800,systemd,4180,0,Started Daily backup,4,42,58,4,2,3,407632.0
3439435287861071516,cron,2151,0,Started System maintenance,5,1,19,4,2,3,408733.0
-5853922760334480549,cron,5274,0,Started Daily backup,5,19,39,4,2,3,409833.0
172823800,sudo,3737,0,ubuntu : TTY=pts/1 ; COMMAND=cd /var/www,5,23,7,4,2,3,410041.0
172823800,sshd,2090,0,Accepted publickey for admin from 172.16.0.25,5,29,5,4,2,3,410399.0
3439435287861071516,sudo,7119,0,ci-cd : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,5,35,0,4,2,3,410754.0
171056740,sudo,4913,0,developer : TTY=pts/2 ; COMMAND=systemctl restart nginx,5,47,54,4,2,3,411528.0
171056740,cron,4204,0,Started Log rotation,5,52,52,4,2,3,411826.0
171056740,sudo,5936,0,ubuntu : TTY=pts/0 ; COMMAND=docker ps,6,26,53,4,2,3,413867.0
172823800,service,2299,0,Started redis service,6,30,52,4,2,3,414106.0
-5853922760334480549,sshd,1979,0,Accepted publickey for ci-cd from 10.0.0.50,6,57,14,4,2,3,415688.0
171056740,systemd,7327,0,Started Daily backup,7,0,8,4,2,3,415862.0
3439435287861071516,systemd,4752,0,Started System maintenance,7,20,6,4,2,3,417060.0
171056740,cron,3575,0,Started System maintenance,7,21,4,4,2,3,417118.0
-5853922760334480549,sshd,6571,1,Invalid user guest from 61.177.172.1,7,30,13,4,2,3,417667.0
-5853922760334480549,sshd,6569,1,Invalid user test from 61.177.172.1,7,30,14,4,2,3,417668.0
-5853922760334480549,sshd,6570,1,Invalid user guest from 61.177.172.1,7,30,19,4,2,3,417673.0
-5853922760334480549,sshd,6576,1,Failed password for root from 61.177.172.1 port 53221,7,30,28,4,2,3,417682.0
-5853922760334480549,sshd,6573,1,Failed password for admin from 61.177.172.1 port 59312,7,30,29,4,2,3,417683.0
-5853922760334480549,sshd,6585,1,Failed password for guest from 61.177.172.1 port 48264,7,31,22,4,2,3,417736.0
-5853922760334480549,sshd,6586,1,Failed password for oracle from 61.177.172.1 port 56402,7,31,26,4,2,3,417740.0
-5853922760334480549,sshd,6581,1,Failed password for test from 61.177.172.1 port 48598,7,31,30,4,2,3,417744.0
-5853922760334480549,sshd,6580,1,Failed password for test from 61.177.172.1 port 45946,7,31,38,4,2,3,417752.0
-5853922760334480549,sshd,6583,1,Failed password for root from 61.177.172.1 port 39173,7,32,17,4,2,3,417791.0
-5853922760334480549,sshd,6572,1,Failed password for root from 61.177.172.1 port 46229,7,32,21,4,2,3,417795.0
-5853922760334480549,sshd,6578,1,Failed password for oracle from 61.177.172.1 port 33009,7,32,50,4,2,3,417824.0
-5853922760334480549,sshd,6590,1,Failed password for root from 61.177.172.1 port 31265,7,33,14,4,2,3,417848.0
-5853922760334480549,sshd,6587,1,Failed password for oracle from 61.177.172.1 port 45680,7,33,23,4,2,3,417857.0
-5853922760334480549,sshd,6591,1,Failed password for test from 61.177.172.1 port 59175,7,33,27,4,2,3,417861.0
-5853922760334480549,sshd,6579,1,Failed password for test from 61.177.172.1 port 34154,7,33,42,4,2,3,417876.0
-5853922760334480549,sshd,6574,1,Failed password for guest from 61.177.172.1 port 56498,7,34,20,4,2,3,417914.0
-5853922760334480549,sshd,6584,1,Failed password for test from 61.177.172.1 port 57588,7,34,35,4,2,3,417929.0
-5853922760334480549,sshd,6582,1,Failed password for admin from 61.177.172.1 port 57510,7,34,38,4,2,3,417932.0
-5853922760334480549,sshd,6588,1,Failed password for guest from 61.177.172.1 port 59792,7,34,54,4,2,3,417948.0
-5853922760334480549,sshd,6589,1,Failed password for root from 61.177.172.1 port 36703,7,34,55,4,2,3,417949.0
-5853922760334480549,sshd,6577,1,Failed password for guest from 61.177.172.1 port 32617,7,35,2,4,2,3,417956.0
-5853922760334480549,sshd,6575,1,Failed password for user123 from 61.177.172.1 port 31231,7,35,11,4,2,3,417965.0
3439435287861071516,sshd,1977,0,Accepted publickey for backup from 85.245.107.41,7,41,22,4,2,3,418336.0
3439435287861071516,service,2215,0,Started docker service,8,12,29,4,2,3,420203.0
-5853922760334480549,service,9102,0,Started postgres service,8,15,12,4,2,3,420366.0
3439435287861071516,service,7080,0,Started cron service,8,16,15,4,2,3,420429.0
171056740,cron,5796,0,Started Daily backup,8,17,4,4,2,3,420478.0
-5853922760334480549,service,3008,0,Started mysql service,8,17,13,4,2,3,420487.0
3439435287861071516,sshd,7264,0,Accepted publickey for deploy from 85.245.107.41,8,26,34,4,2,3,421048.0
171056740,service,7626,0,Started postgres service,8,40,54,4,2,3,421908.0
172823800,cron,9295,0,Started System maintenance,8,43,4,4,2,3,422038.0
171056740,cron,6787,0,Started Log rotation,9,0,58,4,2,3,423112.0
-5853922760334480549,cron,1807,0,Started System maintenance,9,2,1,4,2,3,423175.0
3439435287861071516,service,5563,0,Started mysql service,9,2,47,4,2,3,423221.0
172823800,cron,5972,0,Started Daily backup,9,7,6,4,2,3,423480.0
-5853922760334480549,service,7806,0,Started mysql service,9,11,36,4,2,3,423750.0
171056740,sudo,7929,0,ubuntu : TTY=pts/2 ; COMMAND=systemctl restart nginx,9,12,32,4,2,3,423806.0
-5853922760334480549,systemd,1147,0,Started Log rotation,9,13,3,4,2,3,423837.0
171056740,systemd,1771,0,Started Log rotation,9,16,25,4,2,3,424039.0
171056740,systemd,8147,0,Started Daily backup,9,25,6,4,2,3,424560.0
171056740,systemd,3718,0,Started System maintenance,9,27,51,4,2,3,424725.0
171056740,sudo,7177,0,ubuntu : TTY=pts/2 ; COMMAND=docker ps,9,30,52,4,2,3,424906.0
171056740,sshd,8675,1,Failed password for root from 185.143.223.15 port 59564,9,34,12,4,2,3,425106.0
171056740,sshd,8647,1,Invalid user test from 185.143.223.15,9,34,13,4,2,3,425107.0
171056740,sshd,8648,1,Invalid user admin from 185.143.223.15,9,34,18,4,2,3,425112.0
171056740,sshd,8649,1,Invalid user admin from 185.143.223.15,9,34,24,4,2,3,425118.0
171056740,sshd,8664,1,Failed password for user123 from 185.143.223.15 port 59048,9,34,31,4,2,3,425125.0
171056740,sshd,8676,1,Failed password for user123 from 185.143.223.15 port 46033,9,34,32,4,2,3,425126.0
171056740,sshd,8665,1,Failed password for admin from 185.143.223.15 port 39682,9,34,35,4,2,3,425129.0
171056740,sshd,8677,1,Failed password for oracle from 185.143.223.15 port 35749,9,34,36,4,2,3,425130.0
171056740,sshd,8658,1,Failed password for test from 185.143.223.15 port 52617,9,34,40,4,2,3,425134.0
171056740,sshd,8667,1,Failed password for oracle from 185.143.223.15 port 38140,9,34,49,4,2,3,425143.0
3439435287861071516,sudo,9629,0,backup : TTY=pts/0 ; COMMAND=cat /var/log/syslog,9,34,52,4,2,3,425146.0
171056740,sshd,8669,1,Failed password for root from 185.143.223.15 port 36975,9,34,55,4,2,3,425149.0
171056740,sshd,8668,1,Failed password for root from 185.143.223.15 port 46071,9,35,7,4,2,3,425161.0
171056740,sshd,8651,1,Failed password for root from 185.143.223.15 port 47864,9,35,18,4,2,3,425172.0
171056740,sshd,8662,1,Failed password for test from 185.143.223.15 port 41919,9,35,42,4,2,3,425196.0
171056740,sshd,8661,1,Failed password for oracle from 185.143.223.15 port 54728,9,35,44,4,2,3,425198.0
171056740,sshd,8654,1,Failed password for guest from 185.143.223.15 port 47742,9,35,51,4,2,3,425205.0
171056740,sshd,8672,1,Failed password for guest from 185.143.223.15 port 50510,9,36,19,4,2,3,425233.0
171056740,sshd,8663,1,Failed password for admin from 185.143.223.15 port 38311,9,36,42,4,2,3,425256.0
171056740,sshd,8671,1,Failed password for oracle from 185.143.223.15 port 40047,9,37,3,4,2,3,425277.0
171056740,sshd,8670,1,Failed password for oracle from 185.143.223.15 port 31600,9,37,11,4,2,3,425285.0
171056740,sshd,8659,1,Failed password for root from 185.143.223.15 port 43134,9,37,12,4,2,3,425286.0
172823800,cron,8928,0,Started System maintenance,9,37,14,4,2,3,425288.0
171056740,sshd,8655,1,Failed password for oracle from 185.143.223.15 port 33576,9,37,26,4,2,3,425300.0
171056740,sshd,8656,1,Failed password for admin from 185.143.223.15 port 31114,9,37,54,4,2,3,425328.0
171056740,sshd,8657,1,Failed password for oracle from 185.143.223.15 port 40621,9,37,59,4,2,3,425333.0
171056740,sshd,8674,1,Failed password for oracle from 185.143.223.15 port 37734,9,38,20,4,2,3,425354.0
171056740,sshd,8673,1,Failed password for root from 185.143.223.15 port 57959,9,38,25,4,2,3,425359.0
171056740,sshd,8650,1,Failed password for guest from 185.143.223.15 port 57216,9,38,44,4,2,3,425378.0
171056740,sshd,8660,1,Failed password for oracle from 185.143.223.15 port 33479,9,38,45,4,2,3,425379.0
171056740,sshd,8652,1,Failed password for oracle from 185.143.223.15 port 48661,9,38,47,4,2,3,425381.0
171056740,sshd,8666,1,Failed password for guest from 185.143.223.15 port 56462,9,38,53,4,2,3,425387.0
171056740,sshd,8653,1,Failed password for admin from 185.143.223.15 port 43219,9,38,53,4,2,3,425387.0
171056740,sshd,1063,0,Accepted publickey for deploy from 172.16.0.25,9,40,5,4,2,3,425459.0
3439435287861071516,sshd,7002,0,Accepted publickey for admin from 192.168.1.100,9,45,37,4,2,3,425791.0
3439435287861071516,cron,9499,0,Started Log rotation,9,53,1,4,2,3,426235.0
-5853922760334480549,cron,2107,0,Started Log rotation,10,10,36,4,2,3,427290.0
3439435287861071516,systemd,3890,0,Started Log rotation,10,16,26,4,2,3,427640.0
171056740,sshd,8892,0,Accepted publickey for deploy from 172.16.0.25,10,26,36,4,2,3,428250.0
172823800,systemd,6683,0,Started System maintenance,10,33,53,4,2,3,428687.0
171056740,service,3062,0,Started redis service,10,38,57,4,2,3,428991.0
3439435287861071516,proftpd,9383,0,"Connection from 10.0.0.50, user backup, command RETR file.txt",10,40,26,4,2,3,429080.0
-5853922760334480549,systemd,2762,0,Started Log rotation,11,3,55,4,2,3,430489.0
171056740,sudo,6668,0,backup : TTY=pts/2 ; COMMAND=cat /var/log/syslog,11,5,30,4,2,3,430584.0
3439435287861071516,cron,6455,0,Started System maintenance,11,12,31,4,2,3,431005.0
171056740,sudo,2925,0,ci-cd : TTY=pts/2 ; COMMAND=cd /var/www,11,23,35,4,2,3,431669.0
172823800,service,9781,0,Started mysql service,11,36,38,4,2,3,432452.0
3439435287861071516,cron,1914,0,Started Log rotation,11,40,49,4,2,3,432703.0
3439435287861071516,sshd,3327,0,Failed password for ci-cd from 192.168.1.100 port 45127,11,42,55,4,2,3,432829.0
-5853922760334480549,sudo,9212,0,backup : TTY=pts/1 ; COMMAND=docker ps,11,46,10,4,2,3,433024.0
3439435287861071516,sshd,4634,0,Accepted publickey for ci-cd from 172.16.0.25,12,2,40,4,2,3,434014.0
172823800,cron,6568,0,Started Log rotation,12,6,31,4,2,3,434245.0
-5853922760334480549,service,7637,0,Started cron service,12,6,34,4,2,3,434248.0
3439435287861071516,sshd,5343,0,Accepted publickey for deploy from 85.245.107.41,12,20,30,4,2,3,435084.0
3439435287861071516,sshd,4050,0,Failed password for developer from 192.168.1.100 port 30758,12,25,44,4,2,3,435398.0
3439435287861071516,sshd,4374,0,Failed password for deploy from 172.16.0.25 port 30022,12,27,13,4,2,3,435487.0
171056740,systemd,3994,0,Started Daily backup,12,33,49,4,2,3,435883.0
-5853922760334480549,sshd,7148,0,Failed password for ci-cd from 172.16.0.25 port 36515,12,59,22,4,2,3,437416.0
3439435287861071516,systemd,3168,0,Started Daily backup,13,0,52,4,2,3,437506.0
-5853922760334480549,cron,3456,0,Started Daily backup,13,5,12,4,2,3,437766.0
172823800,service,1997,0,Started nginx service,13,7,50,4,2,3,437924.0
172823800,sudo,7134,0,backup : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,13,19,29,4,2,3,438623.0
171056740,sudo,1744,0,ubuntu : TTY=pts/2 ; COMMAND=apt update,13,22,6,4,2,3,438780.0
171056740,sudo,3273,0,ubuntu : TTY=pts/0 ; COMMAND=docker ps,13,30,50,4,2,3,439304.0
-5853922760334480549,sshd,8192,0,Accepted publickey for developer from 85.245.107.41,13,58,11,4,2,3,440945.0
3439435287861071516,service,1246,0,Started mysql service,14,44,57,4,2,3,443751.0
171056740,proftpd,3848,0,"Connection from 172.16.0.25, user web_upload, command STOR backup.zip",15,3,29,4,2,3,444863.0
171056740,cron,4080,0,Started Daily backup,15,21,22,4,2,3,445936.0
172823800,systemd,6304,0,Started Log rotation,15,25,54,4,2,3,446208.0
3439435287861071516,systemd,3386,0,Started System maintenance,15,29,53,4,2,3,446447.0
171056740,systemd,5424,0,Started Daily backup,15,33,52,4,2,3,446686.0
-5853922760334480549,systemd,4250,0,Started System maintenance,15,37,36,4,2,3,446910.0
172823800,cron,2037,0,Started System maintenance,15,45,43,4,2,3,447397.0
171056740,systemd,7004,0,Started Log rotation,15,53,20,4,2,3,447854.0
172823800,service,9778,0,Started redis service,15,55,57,4,2,3,448011.0
3439435287861071516,systemd,1133,0,Started System maintenance,15,57,49,4,2,3,448123.0
-5853922760334480549,cron,2450,0,Started Log rotation,16,0,54,4,2,3,448308.0
-5853922760334480549,systemd,1814,0,Started Log rotation,16,12,15,4,2,3,448989.0
-5853922760334480549,sudo,4203,0,ubuntu : TTY=pts/0 ; COMMAND=cd /var/www,16,24,13,4,2,3,449707.0
3439435287861071516,cron,2253,0,Started Daily backup,16,25,0,4,2,3,449754.0
3439435287861071516,sshd,2371,0,Accepted publickey for backup from 10.0.0.50,16,40,24,4,2,3,450678.0
171056740,service,4998,0,Started postgres service,17,10,23,4,2,3,452477.0
-5853922760334480549,sudo,7664,0,developer : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,17,16,31,4,2,3,452845.0
172823800,systemd,5329,0,Started Daily backup,17,49,20,4,2,3,454814.0
171056740,sshd,8986,1,Invalid user admin from 45.227.253.109,18,10,55,4,2,3,456109.0
171056740,sshd,8984,1,Invalid user test from 45.227.253.109,18,11,3,4,2,3,456117.0
171056740,sshd,8992,1,Failed password for guest from 45.227.253.109 port 42500,18,11,5,4,2,3,456119.0
171056740,sshd,8985,1,Invalid user guest from 45.227.253.109,18,11,6,4,2,3,456120.0
171056740,sshd,9012,1,Failed password for guest from 45.227.253.109 port 30861,18,11,21,4,2,3,456135.0
171056740,sshd,8995,1,Failed password for oracle from 45.227.253.109 port 49423,18,11,22,4,2,3,456136.0
171056740,sshd,8993,1,Failed password for root from 45.227.253.109 port 32477,18,11,24,4,2,3,456138.0
171056740,sshd,8991,1,Failed password for test from 45.227.253.109 port 39359,18,11,42,4,2,3,456156.0
171056740,sshd,9002,1,Failed password for guest from 45.227.253.109 port 31665,18,11,43,4,2,3,456157.0
171056740,sshd,9011,1,Failed password for test from 45.227.253.109 port 36724,18,11,44,4,2,3,456158.0
171056740,sshd,8994,1,Failed password for guest from 45.227.253.109 port 35240,18,12,14,4,2,3,456188.0
171056740,sshd,9008,1,Failed password for guest from 45.227.253.109 port 31310,18,12,25,4,2,3,456199.0
171056740,sshd,9003,1,Failed password for guest from 45.227.253.109 port 45985,18,12,28,4,2,3,456202.0
171056740,sshd,9000,1,Failed password for oracle from 45.227.253.109 port 38690,18,12,29,4,2,3,456203.0
171056740,sshd,8990,1,Failed password for oracle from 45.227.253.109 port 33861,18,12,31,4,2,3,456205.0
171056740,sshd,8987,1,Failed password for test from 45.227.253.109 port 55452,18,12,33,4,2,3,456207.0
171056740,sshd,9006,1,Failed password for guest from 45.227.253.109 port 48823,18,12,44,4,2,3,456218.0
171056740,sshd,9014,1,Failed password for guest from 45.227.253.109 port 48216,18,13,8,4,2,3,456242.0
171056740,sshd,9009,1,Failed password for oracle from 45.227.253.109 port 49165,18,14,3,4,2,3,456297.0
171056740,sshd,8997,1,Failed password for oracle from 45.227.253.109 port 56600,18,14,3,4,2,3,456297.0
171056740,sshd,8989,1,Failed password for root from 45.227.253.109 port 51118,18,14,4,4,2,3,456298.0
171056740,sshd,9001,1,Failed password for guest from 45.227.253.109 port 54031,18,14,17,4,2,3,456311.0
171056740,sshd,8999,1,Failed password for root from 45.227.253.109 port 36609,18,14,25,4,2,3,456319.0
171056740,sshd,8996,1,Failed password for guest from 45.227.253.109 port 55364,18,14,30,4,2,3,456324.0
171056740,sshd,9004,1,Failed password for oracle from 45.227.253.109 port 37019,18,15,4,4,2,3,456358.0
171056740,sshd,9007,1,Failed password for root from 45.227.253.109 port 57409,18,15,11,4,2,3,456365.0
171056740,sshd,9005,1,Failed password for test from 45.227.253.109 port 49333,18,15,14,4,2,3,456368.0
171056740,sshd,9010,1,Failed password for user123 from 45.227.253.109 port 55451,18,15,17,4,2,3,456371.0
171056740,sshd,9013,1,Failed password for guest from 45.227.253.109 port 52691,18,15,35,4,2,3,456389.0
171056740,sshd,8988,1,Failed password for user123 from 45.227.253.109 port 32681,18,15,47,4,2,3,456401.0
171056740,sshd,8998,1,Failed password for admin from 45.227.253.109 port 31388,18,15,52,4,2,3,456406.0
171056740,sudo,1939,0,ci-cd : TTY=pts/1 ; COMMAND=docker ps,18,22,27,4,2,3,456801.0
171056740,sudo,2029,0,developer : TTY=pts/1 ; COMMAND=apt update,18,24,16,4,2,3,456910.0
-5853922760334480549,service,6928,0,Started postgres service,18,27,9,4,2,3,457083.0
3439435287861071516,sudo,1896,0,developer : TTY=pts/1 ; COMMAND=cd /var/www,18,29,1,4,2,3,457195.0
172823800,cron,8859,0,Started System maintenance,18,44,14,4,2,3,458108.0
172823800,sshd,1261,0,Accepted publickey for ubuntu from 192.168.1.100,18,55,36,4,2,3,458790.0
171056740,sudo,2602,0,backup : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l,19,7,32,4,2,3,459506.0
-5853922760334480549,service,7678,0,Started cron service,19,18,3,4,2,3,460137.0
-5853922760334480549,sshd,8315,0,Accepted publickey for admin from 85.245.107.41,19,35,42,4,2,3,461196.0
172823800,systemd,8300,0,Started Log rotation,19,41,9,4,2,3,461523.0
-5853922760334480549,pure-ftpd,7786,0,"Connection from 85.245.107.41, user ftp_user, command RETR file.txt",19,42,23,4,2,3,461597.0
171056740,cron,7788,0,Started Log rotation,19,46,47,4,2,3,461861.0
-5853922760334480549,sshd,6033,1,Failed password for guest from 185.143.223.15 port 48623,19,47,22,4,2,3,461896.0
-5853922760334480549,sshd,6023,1,Invalid user test from 185.143.223.15,19,47,27,4,2,3,461901.0
-5853922760334480549,sshd,6045,1,Failed password for root from 185.143.223.15 port 41934,19,47,28,4,2,3,461902.0
-5853922760334480549,sshd,6020,1,Invalid user admin from 185.143.223.15,19,47,30,4,2,3,461904.0
-5853922760334480549,sshd,6022,1,Invalid user admin from 185.143.223.15,19,47,31,4,2,3,461905.0
-5853922760334480549,sshd,6032,1,Failed password for root from 185.143.223.15 port 56515,19,47,32,4,2,3,461906.0
-5853922760334480549,sshd,6021,1,Invalid user guest from 185.143.223.15,19,47,33,4,2,3,461907.0
-5853922760334480549,sshd,6024,1,Invalid user guest from 185.143.223.15,19,47,33,4,2,3,461907.0
-5853922760334480549,sshd,6050,1,Failed password for oracle from 185.143.223.15 port 52782,19,47,43,4,2,3,461917.0
-5853922760334480549,sshd,6031,1,Failed password for admin from 185.143.223.15 port 49528,19,47,49,4,2,3,461923.0
-5853922760334480549,sshd,6028,1,Failed password for admin from 185.143.223.15 port 48023,19,47,56,4,2,3,461930.0
-5853922760334480549,sshd,6044,1,Failed password for guest from 185.143.223.15 port 33564,19,47,58,4,2,3,461932.0
-5853922760334480549,sshd,6043,1,Failed password for admin from 185.143.223.15 port 33468,19,48,39,4,2,3,461973.0
-5853922760334480549,sshd,6047,1,Failed password for root from 185.143.223.15 port 58715,19,48,40,4,2,3,461974.0
-5853922760334480549,sshd,6042,1,Failed password for admin from 185.143.223.15 port 41090,19,48,47,4,2,3,461981.0
-5853922760334480549,sshd,6048,1,Failed password for root from 185.143.223.15 port 33167,19,49,4,4,2,3,461998.0
